n,h,energy,transient,c,seed_J,seed_x,e1,e2
200,0.2545454545454546,-0.6403117312178062,15.33875,1.0825,50849.38,51032.82875,,
200,0.26136363636363635,-0.6417257089879029,14.93625,1.055,50554.98375,48606.775,,
200,0.2681818181818182,-0.6392859562872938,13.8,1.04375,50852.23125,49225.815,,
200,0.275,-0.6398241586185993,13.59625,1.0225,50436.1825,48262.95875,,
200,0.28181818181818186,-0.6381611244624694,13.02125,1.025,50493.34125,50452.35,,
200,0.28863636363636364,-0.6384739925945226,12.64625,1.02,50752.99125,50220.615,,
200,0.29545454545454547,-0.6392279945704002,12.0775,1.00875,48510.30875,50322.32625,,
200,0.30227272727272725,-0.6340634233140944,11.53125,1.0075,49021.54375,49540.72625,,
200,0.3090909090909091,-0.6307616136719004,11.1925,1.01125,48925.7175,48703.4225,,
200,0.3159090909090909,-0.6297576822868572,10.71625,1.00375,49226.23125,51156.93375,,
200,0.32272727272727275,-0.6267161128748099,10.645,1.00375,50599.39,49154.20125,,
200,0.3295454545454546,-0.6242287535167249,10.2525,1.00125,49512.6175,48500.595,,
200,0.33636363636363636,-0.6254640480763326,9.98375,1.0,50358.2475,49622.04125,,
200,0.3431818181818182,-0.6213591053480179,9.6025,1.00375,50130.55125,50527.13,,
200,0.35,-0.6216679702251271,9.655,1.0,51503.44375,49816.27875,,
200,0.3568181818181818,-0.6169429415524411,9.28,1.0,47985.63875,49726.33,,
200,0.36363636363636365,-0.6144592440759573,9.10375,1.0,50942.75625,48600.37625,,
200,0.3704545454545455,-0.6131543495227718,8.9425,1.0,49624.9775,50694.40875,,
200,0.3772727272727273,-0.6090183762026699,8.69375,1.0,50324.27125,49775.34625,,
200,0.3840909090909091,-0.6103902230272886,8.5525,1.0,52698.62625,51397.62625,,
200,0.3909090909090909,-0.6061442651069504,8.49,1.0,49973.01625,48787.1375,,
200,0.3977272727272727,-0.6055002031563456,8.38125,1.0,50625.56125,50979.16875,,
200,0.40454545454545454,-0.6018471694112933,8.14,1.0,49900.2925,48214.43375,,
200,0.4113636363636364,-0.5988378625830483,7.9125,1.0,51262.145,50700.55875,,
200,0.4181818181818182,-0.5971502089339727,7.83125,1.0,49994.0875,49185.4775,,
200,0.425,-0.5942605514274321,7.8025,1.0,51709.72375,49435.84125,,
200,0.4318181818181818,-0.5930288966288632,7.66,1.0,49086.00375,49447.12,,
200,0.4386363636363636,-0.5899348905154287,7.52875,1.0,49037.22,51060.1425,,
200,0.44545454545454544,-0.5886880968555444,7.38875,1.0,51638.03375,50116.5875,,
200,0.45227272727272727,-0.5871958024158431,7.31125,1.0,47505.22625,50447.30625,,
200,0.4590909090909091,-0.5865599482369289,7.35875,1.0,50144.04,49920.86875,,
200,0.4659090909090909,-0.5821119882240139,7.23125,1.0,48827.92125,50280.855,,
200,0.4727272727272727,-0.5811383268435203,7.20375,1.0,49151.0875,51217.51,,
200,0.47954545454545455,-0.5776387661038899,6.9925,1.0,51858.21375,49668.0875,,
200,0.4863636363636364,-0.5772308159594484,6.8775,1.0,49542.4925,50349.80125,,
200,0.49318181818181817,-0.5742682904934987,6.85875,1.0,51982.8525,51076.9425,,
200,0.5,-0.5715334927250939,6.76875,1.0,47936.1675,50264.645,,
400,-0.6,0.5461657923870663,8.22625,2.0,50919.21,50090.12375,,
400,-0.5932584269662922,0.5480457442505391,8.225,2.0,50470.12375,50441.52625,,
400,-0.5865168539325842,0.549642952051388,8.27375,2.0,50218.155,48860.675,,
400,-0.5797752808988764,0.5525219734783192,8.2275,2.0,51544.70375,49609.625,,
400,-0.5730337078651685,0.5541545343079386,8.30375,2.0,49056.14,49390.5325,,
400,-0.5662921348314607,0.5562546134085196,8.36,2.0,50294.06,48890.27625,,
400,-0.5595505617977528,0.5581485460496831,8.38875,2.0,49418.92875,48049.6925,,
400,-0.5528089887640449,0.5583562385799383,8.46875,2.0,48759.51125,50891.2975,,
400,-0.546067415730337,0.5620028442218472,8.55,2.0,51070.0925,50686.92875,,
400,-0.5393258426966292,0.5645767332862409,8.64375,2.0,49458.1675,49929.94,,
400,-0.5325842696629213,0.5661829230358835,8.72375,2.0,49618.6525,50412.65375,,
400,-0.5258426966292135,0.5684135704624085,8.68625,2.0,49919.06375,49900.19875,,
400,-0.5191011235955056,0.5714315101360384,8.84875,2.0,49280.21375,50522.15,,
400,-0.5123595505617977,0.5727958876771517,8.84,2.0,49949.1875,50677.68,,
400,-0.5056179775280899,0.5738474385226389,8.8425,2.0,50816.29,51785.365,,
400,-0.498876404494382,0.5760859148110044,9.00875,2.0,49458.67875,49484.265,,
400,-0.49213483146067416,0.5796372429097769,9.04375,2.0,50343.7025,50957.135,,
400,-0.48539325842696623,0.5813882803413616,9.33375,2.0,48731.18625,51080.6825,,
400,-0.4786516853932584,0.5824693829109066,9.2875,2.0,49714.59625,52607.275,,
400,-0.47191011235955055,0.583771820524813,9.1925,2.0,51059.23375,51006.79375,,
400,-0.4651685393258427,0.5868933133773138,9.28125,2.0,49899.19375,50198.0,,
400,-0.4584269662921348,0.5889746672672147,9.4775,2.0,50030.15375,49997.28875,,
400,-0.45168539325842694,0.5913052455907758,9.55375,2.0,51133.8725,52132.49,,
400,-0.44494382022471907,0.5920216744042253,9.67,2.0,49967.84125,50832.37125,,
400,-0.4382022471910112,0.5954121495266009,9.75375,2.0,50332.19375,52124.7975,,
400,-0.4314606741573034,0.5961098934148343,9.78375,2.0,48220.92375,50352.665,,
400,-0.42471910112359545,0.5998658315182044,9.91375,2.0,50370.37375,51578.86375,,
400,-0.41797752808988764,0.599239046302315,10.00125,2.0,48834.1775,50869.86125,,
400,-0.4112359550561797,0.6032416741238679,10.28,2.0,51761.71875,51606.72875,,
400,-0.4044943820224719,0.6056448846298078,10.27,2.0,49366.5,50571.45875,,
400,-0.39775280898876403,0.6074004400665689,10.48625,2.0,49449.68875,51524.13875,,
400,-0.39101123595505616,0.6110528919904192,10.5375,2.0,49184.495,49783.0575,,
400,-0.3842696629213483,0.6119253247185277,10.80625,2.0,50866.34125,51282.5975,,
400,-0.3775280898876404,0.6122276211076902,10.75375,2.0,51507.56,50493.2075,,
400,-0.37078651685393255,0.6155367551686939,11.14375,2.0,50447.68625,52849.77375,,
400,-0.3640449438202247,0.6176600643639929,11.30375,2.0,50899.6125,49842.52375,,
400,-0.35730337078651686,0.620011216721696,11.42125,2.0,48705.79,49511.93375,,
400,-0.35056179775280893,0.6231765879772048,11.62,2.0,50780.49625,51606.9975,,
400,-0.3438202247191011,0.624413864218142,11.73125,2.0,49389.63125,49340.55625,,
400,-0.33707865168539325,0.6265997568917805,12.0725,2.0,49511.77625,50644.09375,,
400,-0.3303370786516854,0.6285073495100167,12.32,2.0,49776.0425,49665.555,,
400,-0.3235955056179775,0.6308492537341075,12.58625,2.0,50371.3875,49179.2575,,
400,-0.31685393258426964,0.635223736678773,12.91,2.0,50083.18375,51515.28375,,
400,-0.31011235955056177,0.6363023581691348,13.2075,2.0,50106.0375,49137.53,,
400,-0.3033707865168539,0.6378840897756269,13.6375,2.0,50552.49875,50509.7125,,
400,-0.296629213483146,0.6417039961179652,13.9625,2.0,50818.56,51050.49375,,
400,-0.28988764044943816,0.6427710715521219,14.42875,2.0,49504.8075,49534.84625,,
400,-0.2831460674157303,0.6453226657407509,14.9425,2.0,49939.3875,48942.24625,,
400,-0.2764044943820224,0.6478387073207698,15.28375,2.0,49556.06875,49374.8325,,
400,-0.2696629213483146,0.6499340140957994,16.37125,2.0,50397.45625,50012.7725,,
400,-0.26292134831460673,0.6513035824278675,16.62375,2.0,50814.39875,47950.295,,
400,-0.25617977528089886,0.6540227586045951,17.72875,2.0,49192.4975,49492.01,,
400,-0.249438202247191,0.6555877725064039,18.67,2.0,50222.10875,48069.265,,
400,-0.24269662921348312,0.6585562209845324,19.32125,2.0,50420.95625,48573.78875,,
400,-0.23595505617977525,0.6593401360328899,20.19875,2.0,49529.02875,49514.23625,,
400,-0.22921348314606738,0.6607297460346337,21.81,2.0,50656.19875,49376.97375,,
400,-0.2224719101123595,0.6599635164958224,22.7775,2.0,49290.01375,50683.71625,,
400,-0.21573033707865163,0.658907335307939,24.2575,2.0,49763.27625,48895.7675,,
400,-0.20898876404494376,0.6615642089049244,25.74375,2.0,48004.6025,50288.92,,
400,-0.20224719101123595,0.6515100304337654,27.2925,2.0,49066.24625,51879.42875,,
400,-0.19550561797752808,0.6499290506342282,29.23375,2.0,49881.38,51312.29,,
400,-0.1887640449438202,0.6378299285961029,30.24625,2.0,49239.18625,50872.01125,,
400,-0.18202247191011234,0.6254194642372852,31.5675,2.0,51178.13,49756.1775,,
400,-0.17528089887640447,0.6206218547525358,33.54125,2.0,50131.17,51309.83125,,
400,-0.1685393258426966,0.6010200231071886,34.405,2.0,49422.75125,49537.95375,,
400,-0.16179775280898873,0.5859649749167252,35.80125,2.0,51751.6525,50394.2275,,
400,-0.15505617977528086,0.5671504369405526,35.77625,2.0,50890.25625,49261.2025,,
400,-0.14831460674157299,0.528340671680029,34.50875,2.0,48672.87375,50974.875,,
400,-0.14157303370786511,0.5053834698974087,34.7575,2.0,49390.82,50124.71375,,
400,-0.13483146067415724,0.48816775376603966,35.795,2.0,48973.7775,49110.56625,,
400,-0.12808988764044943,0.4621621702521373,35.365,2.0,50569.22625,50573.715,,
400,-0.12134831460674156,0.43613940471366197,34.405,2.0,49346.15875,52714.29,,
400,-0.11460674157303369,0.4080793891337083,34.53625,2.0,50612.5225,48888.02,,
400,-0.10786516853932582,0.3723263814983012,32.82125,2.0,50660.24125,48172.42375,,
400,-0.10112359550561795,0.3563775121054167,33.335,2.0,50797.625,51327.46375,,
400,-0.09438202247191008,0.3284108667619487,32.5975,2.0,51497.11375,49517.86375,,
400,-0.08764044943820226,0.30070625857188227,32.6775,2.0,50547.29625,50607.84,,
400,-0.08089887640449434,0.2733291581881374,31.9875,2.0,49200.625,51076.96875,,
400,-0.07415730337078652,0.25054211077708355,32.075,2.0,51233.43,49381.20375,,
400,-0.0674157303370786,0.22337467621956378,32.30375,2.0,50031.62875,48979.205,,
400,-0.06067415730337078,0.21354962490330245,31.5625,2.0,50369.6775,50899.60625,,
400,-0.05393258426966285,0.1801975519577444,30.77625,2.0,49578.21375,49636.42375,,
400,-0.04719101123595504,0.1623000692972474,30.78375,2.0,50136.465,50633.88625,,
400,-0.04044943820224711,0.13431653365920762,30.8125,2.0,51531.68875,49976.19125,,
400,-0.0337078651685393,0.10653474673987233,30.655,2.0,50709.24375,51197.335,,
400,-0.02696629213483137,0.09393402089967623,30.4075,2.0,48761.99,48852.32125,,
400,-0.020224719101123556,0.06742866070205579,30.4475,2.0,49853.19,50719.60125,,
400,-0.013483146067415741,0.048459568887624406,30.61875,2.0,49201.9925,51108.81625,,
400,-0.006741573033707815,0.024184293809528204,30.56875,2.0,49679.83125,49758.3775,,
400,0.0,0.0011674165739321862,30.06625,2.0,50653.20125,51661.63375,,
400,0.006896551724137932,-0.017980481258546937,29.66125,2.0,49416.025,50797.39875,,
400,0.013793103448275864,-0.044575076586986555,30.3625,2.0,49504.7975,50687.46625,,
400,0.020689655172413796,-0.07332514983313607,30.1325,2.0,49446.7275,51080.80125,,
400,0.027586206896551727,-0.09675271211471914,29.75625,2.0,50899.3325,51840.79875,,
400,0.03448275862068966,-0.1149230860381695,30.70375,2.0,51580.01,48617.09375,,
400,0.04137931034482759,-0.1384062937042903,30.89125,2.0,50808.64875,48585.4325,,
400,0.048275862068965524,-0.16934962356280586,30.81875,2.0,49769.1075,48701.625,,
400,0.055172413793103454,-0.1777679789040247,31.515,2.0,48112.24625,52064.52,,
400,0.062068965517241385,-0.199980729214466,30.75,2.0,48626.65375,48341.39125,,
400,0.06896551724137932,-0.23458195327666453,31.34125,1.99875,50345.73875,50401.53,,
400,0.07586206896551725,-0.2647159098589376,32.2475,1.99875,50434.0975,49740.12125,,
400,0.08275862068965519,-0.2834281951439144,31.72,2.0,49511.0875,49095.45,,
400,0.08965517241379312,-0.3048617318034088,31.69125,1.9975,51229.5075,48667.5925,,
400,0.09655172413793105,-0.32785764603954787,33.2925,1.99625,50205.69,50772.16125,,
400,0.10344827586206898,-0.35539758704986696,32.9325,1.99125,50705.885,50009.4925,,
400,0.11034482758620691,-0.39139702888828365,33.34125,1.97625,50667.06,47723.1975,,
400,0.11724137931034484,-0.4160254487561663,34.72875,1.94875,50304.68625,49140.735,,
400,0.12413793103448277,-0.4499075976134643,35.46875,1.93,50194.34875,50048.8625,,
400,0.1310344827586207,-0.4708972306781959,34.0925,1.87,49821.49,50430.18125,,
400,0.13793103448275865,-0.4968176832051554,34.8075,1.825,50099.9475,50958.04625,,
400,0.14482758620689656,-0.525264285555345,35.1525,1.77125,50782.71,50697.6675,,
400,0.1517241379310345,-0.5493627085042808,35.19,1.72375,47927.75875,49474.1425,,
400,0.15862068965517243,-0.569510353861075,34.30375,1.6275,50053.015,50625.395,,
400,0.16551724137931037,-0.5875092081158884,32.70375,1.54875,50699.1575,50477.06,,
400,0.1724137931034483,-0.6057469699076772,32.915,1.45625,49633.805,48985.225,,
400,0.17931034482758623,-0.6279657971130655,31.65625,1.345,50449.35125,50413.58125,,
400,0.18620689655172415,-0.6401152548408413,30.8625,1.265,50704.9475,49608.69125,,
400,0.1931034482758621,-0.6470824820310009,28.80625,1.21375,49696.0075,48075.02,,
400,0.2,-0.6515482556416338,27.73625,1.1525,50666.6575,50984.385,,
400,0.20681818181818182,-0.6580970816240079,25.52625,1.105,50448.37625,47884.39875,,
400,0.21363636363636365,-0.6623768138172957,23.82,1.07375,49158.1675,48821.87875,,
400,0.22045454545454546,-0.6601651781383563,22.47,1.06,51359.59,51006.62625,,
400,0.2272727272727273,-0.6596424604425819,20.9225,1.04,49660.17875,50114.0775,,
400,0.2340909090909091,-0.6597225577922363,19.29375,1.025,51312.46625,50662.27875,,
400,0.2409090909090909,-0.6584381986668199,18.605,1.00875,48964.76375,50921.6425,,
400,0.24772727272727274,-0.655462360374427,17.5925,1.01125,51418.5475,50617.41125,,
400,0.2545454545454546,-0.6540205722023984,16.65625,1.00625,50915.635,49879.04,,
400,0.26136363636363635,-0.6527451252392167,15.92625,1.005,49057.34875,49871.93,,
400,0.2681818181818182,-0.6496822941198129,15.16375,1.0025,49958.6125,50984.81,,
400,0.275,-0.6464321164974113,14.64375,1.00125,50135.76125,50553.66375,,
400,0.28181818181818186,-0.644538459850728,14.0425,1.0025,49257.83125,50796.52875,,
400,0.28863636363636364,-0.6429439189181332,13.4875,1.0,50135.80125,50189.98625,,
400,0.29545454545454547,-0.6398974968532795,13.12,1.0,50789.41875,51150.95625,,
400,0.30227272727272725,-0.6391682048304052,12.62875,1.0,48457.17,52190.49375,,
400,0.3090909090909091,-0.6367312232248907,12.41,1.0,50077.6175,51211.66,,
400,0.3159090909090909,-0.6336166090959718,11.99625,1.0,49930.76875,51197.2175,,
400,0.32272727272727275,-0.6316298327147406,11.6425,1.0,51053.2875,49785.355,,
400,0.3295454545454546,-0.6300239470375921,11.35875,1.0,48272.9475,50340.60125,,
400,0.33636363636363636,-0.627372991041756,11.1975,1.0,50944.88375,53402.61,,
400,0.3431818181818182,-0.6261719352576035,10.9775,1.0,49456.1475,51334.39,,
400,0.35,-0.6233745201223853,10.63125,1.0,50696.06875,49183.38625,,
400,0.3568181818181818,-0.6201122331923544,10.51625,1.0,50783.01625,47932.2125,,
400,0.36363636363636365,-0.6180882143982432,10.18125,1.0,51190.16375,49972.48125,,
400,0.3704545454545455,-0.6166347587218113,10.1,1.0,49468.455,49383.57625,,
400,0.3772727272727273,-0.6138194158039706,9.96625,1.0,50411.88625,50228.6625,,
400,0.3840909090909091,-0.6120997132568256,9.75875,1.0,50638.42875,50095.195,,
400,0.3909090909090909,-0.6096371710043852,9.58375,1.0,48292.83875,47797.63375,,
400,0.3977272727272727,-0.6068530820086829,9.38375,1.0,49361.98625,52019.41125,,
400,0.40454545454545454,-0.606323815385744,9.27625,1.0,49705.66,49938.655,,
400,0.4113636363636364,-0.6027336653062272,9.1425,1.0,50274.65625,50031.6275,,
400,0.4181818181818182,-0.6019273954037879,9.10625,1.0,50033.66125,49912.4175,,
400,0.425,-0.5997616291687947,8.83,1.0,48313.1225,51193.05125,,
400,0.4318181818181818,-0.5968834975299189,8.745,1.0,48808.44625,50658.54875,,
400,0.4386363636363636,-0.5943620693085072,8.73625,1.0,49723.385,50091.13,,
400,0.44545454545454544,-0.5923005127864135,8.565,1.0,51774.42125,49134.94625,,
400,0.45227272727272727,-0.5913014729692458,8.5,1.0,48918.09125,49637.61,,
400,0.4590909090909091,-0.588749289183073,8.42,1.0,51829.98625,50407.1775,,
400,0.4659090909090909,-0.5872386124106993,8.29375,1.0,49361.3775,49558.2275,,
400,0.4727272727272727,-0.5836695128988046,8.2775,1.0,50009.50125,49543.7175,,
400,0.47954545454545455,-0.5809149008272215,8.28625,1.0,49091.96875,48956.6425,,
400,0.4863636363636364,-0.580699914581859,8.23375,1.0,51856.775,50039.21875,,
400,0.49318181818181817,-0.5776829852082347,8.12125,1.0,51007.29375,50540.25125,,
400,0.5,-0.5762795328806751,8.005,1.0,49804.64,48514.145,,
800,-0.6,0.5487003826112575,9.63625,2.0,49524.39,49580.76625,,
800,-0.5932584269662922,0.5509756845216557,9.56,2.0,50080.03375,50271.605,,
800,-0.5865168539325842,0.5524419949357047,9.55375,2.0,48259.915,49747.32875,,
800,-0.5797752808988764,0.555421432052478,9.70625,2.0,49040.055,51090.16875,,
800,-0.5730337078651685,0.5571731706576297,9.63125,2.0,49707.79875,50006.19875,,
800,-0.5662921348314607,0.5582752696663607,9.63875,2.0,50226.105,51013.4875,,
800,-0.5595505617977528,0.5617199434926414,9.91875,2.0,50158.12125,49569.93875,,
800,-0.5528089887640449,0.5622452716461666,9.9525,2.0,47667.4575,50781.52,,
800,-0.546067415730337,0.5649020965356185,9.98375,2.0,48831.14125,52118.6025,,
800,-0.5393258426966292,0.5674142620239222,10.05,2.0,49800.2225,51741.6675,,
800,-0.5325842696629213,0.5687094812790483,10.16125,2.0,50476.22125,49933.10375,,
800,-0.5258426966292135,0.5702848587210132,10.035,2.0,49586.745,49428.245,,
800,-0.5191011235955056,0.573914729440681,10.16875,2.0,50208.58875,47889.42,,
800,-0.5123595505617977,0.57485541436104,10.3225,2.0,50468.68875,50775.54875,,
800,-0.5056179775280899,0.5765870396688108,10.2375,2.0,52066.285,51777.4275,,
800,-0.498876404494382,0.5791125658080041,10.65,2.0,49614.3075,50740.10125,,
800,-0.49213483146067416,0.5812375597047897,10.5325,2.0,49526.75875,48840.03125,,
800,-0.48539325842696623,0.5818753281873345,10.43,2.0,48048.925,50856.06125,,
800,-0.4786516853932584,0.5845141977187149,10.64,2.0,49524.87375,49495.9825,,
800,-0.47191011235955055,0.5871542654696001,10.72375,2.0,49779.35875,50775.89375,,
800,-0.4651685393258427,0.5903041196160015,11.07,2.0,47773.50125,50199.93625,,
800,-0.4584269662921348,0.5914909423287114,10.84,2.0,48757.925,50873.78125,,
800,-0.45168539325842694,0.5932491545529064,11.0225,2.0,51809.35375,51033.42625,,
800,-0.44494382022471907,0.5959241992874366,11.08875,2.0,49740.515,49671.7025,,
800,-0.4382022471910112,0.5971822257272136,11.24625,2.0,50557.685,48561.6425,,
800,-0.4314606741573034,0.5990699509006353,11.27875,2.0,50630.48375,51339.83125,,
800,-0.42471910112359545,0.6007100295047989,11.3525,2.0,49252.23625,50746.91625,,
800,-0.41797752808988764,0.6031506898784105,11.48,2.0,50117.13875,50201.2125,,
800,-0.4112359550561797,0.6050731002228609,11.55625,2.0,51654.2825,48491.03375,,
800,-0.4044943820224719,0.607721773806724,11.72375,2.0,51186.485,49697.17,,
800,-0.39775280898876403,0.609634059432565,12.05875,2.0,47651.2225,50809.99375,,
800,-0.39101123595505616,0.6116545884847746,12.0325,2.0,47981.57125,51422.07375,,
800,-0.3842696629213483,0.6152929249551338,12.2175,2.0,49256.42375,50703.015,,
800,-0.3775280898876404,0.6156191977222092,12.2925,2.0,49814.26625,50991.67125,,
800,-0.37078651685393255,0.6181434681800799,12.40625,2.0,50643.8075,49607.73125,,
800,-0.3640449438202247,0.6202514400543359,12.6225,2.0,49693.555,52452.69375,,
800,-0.35730337078651686,0.6224169554786553,12.82125,2.0,49443.77375,51440.76875,,
800,-0.35056179775280893,0.6247131765269279,13.045,2.0,49933.13,49467.6625,,
800,-0.3438202247191011,0.6272018787729856,13.1375,2.0,48647.935,49451.1425,,
800,-0.33707865168539325,0.6289771705538716,13.2625,2.0,50823.63375,50805.83125,,
800,-0.3303370786516854,0.6313010777947102,13.65875,2.0,47747.0575,50282.315,,
800,-0.3235955056179775,0.6329663578386672,13.8675,2.0,50901.57875,50508.4825,,
800,-0.31685393258426964,0.6363376272010093,14.1575,2.0,51108.795,50039.09375,,
800,-0.31011235955056177,0.6378340744923381,14.54125,2.0,49262.8975,50100.6775,,
800,-0.3033707865168539,0.6403173701708268,14.755,2.0,49139.4675,50986.21875,,
800,-0.296629213483146,0.6427593118060774,15.30625,2.0,50902.37625,50047.11875,,
800,-0.28988764044943816,0.6439637728993358,15.68125,2.0,48440.505,49852.20625,,
800,-0.2831460674157303,0.6468358607671132,15.99875,2.0,51044.625,49671.9375,,
800,-0.2764044943820224,0.6491431502637846,16.70375,2.0,49195.6975,50961.0825,,
800,-0.2696629213483146,0.6519395903301239,17.38875,2.0,48634.67125,49472.76,,
800,-0.26292134831460673,0.6530491842919592,17.7125,2.0,50681.74125,50177.01625,,
800,-0.25617977528089886,0.656098448099818,18.45625,2.0,49946.56,49621.33875,,
800,-0.249438202247191,0.6586958388967696,19.28,2.0,50093.47625,50751.90125,,
800,-0.24269662921348312,0.6613731287173246,20.19875,2.0,49534.6225,50059.0875,,
800,-0.23595505617977525,0.6638414690993293,21.44625,2.0,49214.05125,49014.36125,,
800,-0.22921348314606738,0.6659175825002016,23.1875,2.0,51445.955,51065.3075,,
800,-0.2224719101123595,0.6678609362119537,24.045,2.0,51204.72125,52009.485,,
800,-0.21573033707865163,0.6713567317695533,26.00125,2.0,50300.43625,49169.335,,
800,-0.20898876404494376,0.6730155455215318,27.91875,2.0,51079.51125,48630.53875,,
800,-0.20224719101123595,0.6752041462580074,30.405,2.0,49933.5975,49104.81125,,
800,-0.19550561797752808,0.6744703771152077,33.43375,2.0,50003.2925,49807.69,,
800,-0.1887640449438202,0.6761445032891562,36.3925,2.0,49182.11875,50328.52375,,
800,-0.18202247191011234,0.6734631949157874,40.75625,2.0,50725.61125,50257.86,,
800,-0.17528089887640447,0.6638199338141283,43.195,2.0,53556.0375,50493.92375,,
800,-0.1685393258426966,0.6602916818221347,47.67875,2.0,50083.02,49452.1475,,
800,-0.16179775280898873,0.6465770605208166,50.6375,2.0,49330.85875,50801.21875,,
800,-0.15505617977528086,0.627319516948284,53.6575,2.0,49260.80125,51163.655,,
800,-0.14831460674157299,0.6037808149501441,55.335,2.0,49157.1575,50145.27375,,
800,-0.14157303370786511,0.5751922778661084,56.04375,2.0,50366.55,49560.95625,,
800,-0.13483146067415724,0.5433134943479004,57.0325,2.0,50278.4,49503.58,,
800,-0.12808988764044943,0.5161250112272643,56.46625,2.0,49596.44125,48617.52375,,
800,-0.12134831460674156,0.4864880506920224,55.425,2.0,48824.955,51230.155,,
800,-0.11460674157303369,0.4450064972666726,53.465,2.0,49180.0125,50122.66375,,
800,-0.10786516853932582,0.4160329002224017,53.27125,2.0,51824.6525,50276.78125,,
800,-0.10112359550561795,0.3876588617564834,51.5325,2.0,51239.67,49196.59125,,
800,-0.09438202247191008,0.366894107050279,51.2575,2.0,50678.42,47716.27625,,
800,-0.08764044943820226,0.3306904349055289,49.22875,2.0,50594.675,48034.94,,
800,-0.08089887640449434,0.3058397540428104,49.975,2.0,51142.705,49924.82125,,
800,-0.07415730337078652,0.2767994306060426,49.03625,2.0,50396.52875,48958.6575,,
800,-0.0674157303370786,0.2467448548954327,48.56,2.0,49062.03875,51163.49,,
800,-0.06067415730337078,0.21669776859314424,47.725,2.0,49820.39625,50674.44625,,
800,-0.05393258426966285,0.1984147187318351,47.25,2.0,49775.0275,49806.87875,,
800,-0.04719101123595504,0.16786300724723371,46.69375,2.0,48168.5325,50526.56375,,
800,-0.04044943820224711,0.1503886734353228,46.455,2.0,48919.20125,50327.14375,,
800,-0.0337078651685393,0.11717154450834856,46.15875,2.0,49582.3925,51107.8975,,
800,-0.02696629213483137,0.09072133385155942,46.56,2.0,49399.02875,50760.84375,,
800,-0.020224719101123556,0.06738851228892201,46.9925,2.0,49343.345,49808.9775,,
800,-0.013483146067415741,0.06043683348756895,46.445,2.0,50322.265,48706.56375,,
800,-0.006741573033707815,0.024975791589523455,45.505,2.0,50156.4225,49758.60625,,
800,0.0,0.0011322294632177673,46.855,2.0,49978.77375,49793.05875,,
1000,0.0,-0.0030176670230860447,52.65,2.0,51647.78125,50158.81875,,
1000,0.006896551724137932,-0.026370534895031307,52.97375,2.0,52533.0025,50018.87125,,
1000,0.013793103448275864,-0.046189532555056034,52.81625,2.0,50741.8825,50680.07625,,
1000,0.020689655172413796,-0.07984232179800575,53.12375,2.0,51520.6175,48576.61,,
1000,0.027586206896551727,-0.09428225260638834,53.7275,2.0,49164.04625,50289.96125,,
1000,0.03448275862068966,-0.12057057039677394,54.05375,2.0,51202.43,48673.94375,,
1000,0.04137931034482759,-0.14655671783890362,53.28875,2.0,50656.64625,50782.9075,,
1000,0.048275862068965524,-0.18101471516398748,54.4325,2.0,50709.9325,50609.7125,,
1000,0.055172413793103454,-0.2131037667331574,55.06375,2.0,49343.73375,51130.08875,,
1000,0.062068965517241385,-0.23230338765839276,55.66375,2.0,48810.78875,50107.0175,,
1000,0.06896551724137932,-0.26023980577685846,55.14875,2.0,49878.44125,48544.025,,
1000,0.07586206896551725,-0.2900037449766241,57.47125,2.0,52373.82375,49754.1675,,
1000,0.08275862068965519,-0.32272384449270836,57.68,2.0,49762.9725,50954.935,,
1000,0.08965517241379312,-0.34826256512052917,58.63625,2.0,49665.1775,49225.33125,,
1000,0.09655172413793105,-0.3817044796158904,60.36875,1.9975,50396.57875,50083.4625,,
1000,0.10344827586206898,-0.40902989364045067,60.95375,1.995,48383.9175,50592.71625,,
1000,0.11034482758620691,-0.443019301204272,61.99,1.98125,49176.9175,50363.55875,,
1000,0.11724137931034484,-0.4803061754617304,64.11875,1.94875,49931.69875,50707.65375,,
1000,0.12413793103448277,-0.514632548229201,66.6075,1.875,50657.5825,50249.205,,
1000,0.1310344827586207,-0.5598963716317864,67.05875,1.7725,49185.12875,48044.02875,,
1000,0.13793103448275865,-0.5870049141356667,66.23375,1.65125,50608.2575,49083.44,,
1000,0.14482758620689656,-0.615047923011257,64.63375,1.525,49846.04,50482.36625,,
1000,0.1517241379310345,-0.6383164085469244,63.26625,1.3925,51396.76,50165.76,,
1000,0.15862068965517243,-0.6586279735995387,57.44875,1.26375,51666.55875,50474.04875,,
1000,0.16551724137931037,-0.6669039157475489,52.545,1.16875,50012.10375,48873.81,,
1000,0.1724137931034483,-0.6758677985389201,47.085,1.08125,51188.44625,49829.14875,,
1000,0.17931034482758623,-0.6766167176190864,43.19375,1.06625,50142.705,48635.7475,,
1000,0.18620689655172415,-0.6779651991788911,37.77125,1.0375,49735.1125,50956.70375,,
1000,0.1931034482758621,-0.6789704611453851,33.95625,1.0075,50680.1875,50065.87,,
1000,0.2,-0.6765695803424255,30.6525,1.00625,51246.22375,49399.145,,
1000,0.20681818181818182,-0.6742726361836742,27.96625,1.00125,49159.6175,49562.56625,,
1000,0.21363636363636365,-0.6716986580895998,25.53375,1.0,49768.335,50585.92125,,
1000,0.22045454545454546,-0.669428907641344,24.26,1.0,51450.43,49660.6175,,
